Cliente_ID;Tempo_permanencia_horas;Gasto_reais
89438;8.38;1305.32
89439;5.42;340.51
89440;9.74;1223.06
89441;4.65;1401.75
89442;3.38;440.71
89443;1.04;464.8
89444;5.17;1425.97
89445;0.52;986.83
89446;10.75;293.92
89447;0.67;734.57
89448;8.13;240.07
89449;5.88;1131.72
89450;3.89;451.04
89451;2.35;1415.16
89452;10.07;826.74
89453;0.07;1476.14
89454;11.48;517.18
89455;11.89;889.52
89456;4.44;462.14
89457;10.83;645.39
89458;4.19;1099.89
89459;5.92;448.23
89460;5.34;1138.43
89461;1.35;1475.94
89462;8.41;1468.12
89463;5.63;813.93
89464;3.8;388.22
89465;7.34;356.66
89466;9.41;589.09
89467;1.91;207.56
89468;7.36;1497.47
89469;2.04;893.22
89470;2.55;1304.15
89471;7.25;1401.95
89472;8.82;464.06
89473;1.46;516.44
89474;8.22;1221.33
89475;2.56;815.83
89476;0.07;412.63
89477;3.16;765.11
89478;7.39;796.77
89479;0.06;1495.77
89480;8.19;1051.84
89481;8.4;171.47
89482;4.34;461.67
89483;1.25;1463.55
89484;8.12;1033.78
89485;2.05;809.01
89486;11.3;983.2
89487;8.92;1205.33
89488;5.24;222.43
89489;6.28;681.09
89490;9.45;648.85
89491;5.52;1444.85
89492;10.75;1425.05
89493;4.65;1286.02
89494;9.53;420.79
89495;10.03;211.4
89496;7.09;1061.42
89497;9.58;1215.07
89498;2.03;163.89
89499;11.56;534.96
89500;3.41;1100.45
89501;4.76;1289.24
89502;5.22;826.71
89503;3.15;1416.58
89504;6.93;263.26
89505;11.75;401.34
89506;5.39;1409.54
89507;3.61;514.25
89508;11.04;956.81
89509;3.07;712.24
89510;8.75;1088.71
89511;4.78;1238.14
89512;6.27;1333.01
89513;10.98;1133.35
89514;10.64;1043.54
89515;1.2;588.36
89516;5.39;186.52
89517;0.9;902.11
89518;5.58;1375.75
89519;11.93;890.16
89520;5.25;347.82
89521;3.19;1255.86
89522;9.06;543.88
89523;10.28;1331.09
89524;9.2;1048.56
89525;11.51;1112.94
89526;11.6;1240.74
89527;7.28;427.42
89528;10.67;1069.48
89529;9.04;1272.53
89530;0.3;574.57
89531;9.06;678.68
89532;7.34;872.71
89533;8.35;1328.93
89534;8.19;659.3
89535;8.95;1084.27
89536;5.51;515.16
89537;1.41;741.35
89538;4.84;750.55
89539;4.92;1067.35
89540;1.59;1173.49
89541;8.22;1101.95
89542;5.1;1201.57
89543;10.23;773.85
89544;7.28;955.18
89545;3.27;1494.63
89546;2.17;1261.98
89547;1.7;1338.45
89548;2.34;1046.37
89549;5.73;241.58
89550;2.05;879.07
89551;6.24;1400.27
89552;3.54;859.37
89553;11.07;570.8
89554;5.43;420.6
89555;5.55;269.96
89556;7.56;973.73
89557;0.11;1432.68
89558;10.91;1494.7
89559;2.06;784.8
89560;3.91;922.69
89561;6.38;1419.74
89562;3.59;394.53
89563;2.73;253.19
89564;3.66;643.64
89565;8.16;617.64
89566;2.59;1427.62
89567;1.81;227.02
89568;10.93;704.99
89569;8.3;1180.0
89570;3.8;1464.93
89571;11.66;1325.13
89572;2.51;331.29
89573;8.19;602.15
89574;2.24;586.38
89575;2.4;1415.51
89576;6.29;1010.52
89577;5.16;592.81
89578;0.78;267.32
89579;4.93;381.74
89580;6.43;1003.47
89581;3.26;781.07
89582;0.72;741.53
89583;5.57;255.67
89584;0.81;1437.71
89585;5.85;1328.82
89586;6.72;1181.39
89587;10.17;940.95
89588;6.61;268.77
89589;10.66;247.55
89590;7.85;796.05
89591;3.68;951.13
89592;10.3;734.1
89593;1.34;1257.87
89594;7.29;732.59
89595;7.16;966.47
89596;5.49;722.26
89597;8.17;1283.69
89598;11.5;1008.13
89599;5.31;1420.55
89600;5.64;442.99
89601;5.69;1199.06
89602;10.41;1140.61
89603;11.73;283.42
89604;0.73;1050.38
89605;10.53;516.32
89606;9.21;1065.54
89607;8.39;162.25
89608;11.87;272.58
89609;1.31;1382.97
89610;2.57;1214.91
89611;10.77;1053.98
89612;8.81;895.47
89613;4.55;790.37
89614;4.85;333.95
89615;9.99;467.91
89616;8.31;1059.67
89617;5.16;556.86
89618;3.47;367.99
89619;7.49;1399.22
89620;10.21;1173.14
89621;2.27;215.93
89622;10.59;509.41
89623;5.32;1470.44
89624;6.85;895.29
89625;4.1;1338.87
89626;4.06;337.09
89627;11.91;1413.97
89628;9.49;244.61
89629;6.58;419.55
89630;4.96;632.4
89631;0.13;816.03
89632;2.0;627.7
89633;10.15;740.29
89634;3.09;1175.09
89635;0.77;1111.3
89636;2.58;1330.53
89637;2.61;200.1
89638;9.45;407.75
89639;1.1;690.93
89640;9.7;379.11
89641;7.78;595.59
89642;10.98;1336.55
89643;11.28;323.01
89644;8.84;550.99
89645;0.14;1201.64
89646;6.73;790.5
89647;10.73;762.77
89648;0.22;853.14
89649;4.75;441.28
89650;6.99;1020.7
89651;7.28;584.75
89652;0.74;1214.37
89653;10.36;1418.53
89654;7.34;1443.7
89655;11.67;377.33
89656;10.62;167.1
89657;0.99;1288.99
89658;7.15;1187.05
89659;7.91;1061.26
89660;4.53;472.22
89661;4.46;175.23
89662;5.27;1013.98
89663;2.38;1416.49
89664;0.76;1494.7
89665;4.97;410.49
89666;5.89;174.01
89667;9.38;760.0
89668;4.39;533.95
89669;1.24;549.56
89670;8.39;1488.83
89671;7.67;945.78
89672;4.11;1059.97
89673;8.9;161.62
89674;2.96;1446.92
89675;1.8;1457.32
89676;2.7;1049.08
89677;5.77;1071.52
89678;3.79;801.87
89679;2.37;796.23
89680;3.82;1351.99
89681;10.06;303.61
89682;5.86;337.29
89683;7.64;167.88
89684;3.67;1138.53
89685;7.24;266.17
89686;5.24;1265.7
89687;0.82;875.45
89688;7.35;976.83
89689;9.77;1219.52
89690;7.63;211.51
89691;5.51;267.87
89692;6.75;295.65
89693;1.69;466.89
89694;6.86;228.8
89695;1.53;1429.37
89696;11.45;1468.33
89697;10.97;1212.56
89698;10.29;1352.78
89699;6.83;430.26
89700;0.65;502.03
89701;1.16;660.09
89702;1.46;550.94
89703;5.78;921.91
89704;4.76;1493.03
89705;9.4;415.71
89706;11.95;826.17
89707;6.42;958.06
89708;3.67;226.11
89709;9.59;1383.76
89710;8.96;582.66
89711;4.49;1406.22
89712;11.62;953.93
89713;7.33;1475.81
89714;2.63;727.02
89715;3.06;894.0
89716;2.61;605.61
89717;10.69;594.89
89718;7.71;1146.63
89719;0.29;1343.39
89720;6.37;1449.23
89721;8.04;1213.75
89722;3.97;1236.03
89723;10.54;167.88
89724;4.84;1285.67
89725;9.4;1426.25
89726;10.37;1327.89
89727;11.41;770.97
89728;11.8;1259.25
89729;9.73;1199.71
89730;1.41;755.46
89731;9.67;218.57
89732;7.43;1387.61
89733;0.16;845.11
89734;5.5;398.62
89735;8.09;288.51
89736;5.44;1383.25
89737;1.55;423.01
89738;9.0;374.45
89739;2.12;1204.54
89740;6.01;1055.51
89741;10.04;1308.21
89742;9.28;1218.69
89743;7.14;995.96
89744;2.11;892.64
89745;3.72;969.52
89746;9.2;1251.46
89747;2.6;1437.33
89748;9.74;964.23
89749;5.32;1100.41
89750;7.09;1121.34
89751;0.92;1237.83
89752;3.68;1388.1
89753;1.79;1095.78
89754;2.59;1021.47
89755;2.48;1088.32
89756;5.75;399.11
89757;3.42;376.76
89758;8.07;588.4
89759;1.81;582.9
89760;4.85;1440.66
89761;7.27;310.74
89762;5.44;1247.5
89763;4.03;1399.67
89764;3.75;441.39
89765;4.49;701.93
89766;5.75;648.37
89767;2.0;1032.13
89768;5.18;1324.37
89769;5.52;916.63
89770;0.17;1335.08
89771;6.15;288.92
89772;7.41;671.99
89773;10.95;1253.13
89774;3.33;1472.8
89775;7.11;329.92
89776;9.73;428.69
89777;1.85;962.17
89778;1.27;1375.18
89779;7.8;922.48
89780;6.83;944.2
89781;1.41;267.13
89782;11.4;424.89
89783;10.33;1266.87
89784;3.2;935.85
89785;5.55;451.97
89786;1.64;819.91
89787;10.11;1445.19
89788;0.32;817.86
89789;7.84;816.58
89790;7.1;809.55
89791;6.44;480.81
89792;1.48;1034.16
89793;0.35;300.81
89794;2.34;1186.08
89795;5.35;656.02
89796;4.6;1467.05
89797;3.13;911.17
89798;2.51;859.57
89799;8.33;686.76
89800;9.01;168.15
89801;1.91;1115.34
89802;7.67;526.14
89803;9.22;906.64
89804;4.79;1085.37
89805;7.61;1276.87
89806;5.85;1132.0
89807;6.88;165.47
89808;3.73;523.58
89809;3.01;463.97
89810;6.26;1066.24
89811;6.69;1211.28
89812;1.15;421.81
89813;8.75;496.48
89814;5.25;1323.8
89815;11.15;570.4
89816;8.61;855.72
89817;7.11;679.21
89818;7.3;927.82
89819;0.74;606.27
89820;10.72;1182.68
89821;3.78;490.62
89822;1.46;595.72
89823;2.19;1174.22
89824;6.26;968.45
89825;1.01;1083.31
89826;1.91;1399.29
89827;1.35;371.39
89828;11.43;194.15
89829;7.96;1336.36
89830;10.85;310.42
89831;7.93;261.83
89832;3.72;1499.64
89833;7.83;828.43
89834;11.72;884.76
89835;10.14;666.53
89836;1.23;1128.11
89837;10.45;1217.72
89838;11.69;496.0
89839;7.63;296.33
89840;7.88;193.63
89841;6.37;379.39
89842;5.86;534.18
89843;4.85;779.5
89844;7.06;626.93
89845;4.35;406.58
89846;8.88;885.35
89847;7.13;346.3
89848;3.39;838.46
89849;1.46;1146.79
89850;11.77;1176.55
89851;2.7;984.4
89852;6.51;257.48
89853;10.65;924.07
89854;8.79;575.84
89855;4.74;743.27
89856;6.26;527.52
89857;5.0;1381.58
89858;3.66;702.98
89859;7.48;179.34
89860;7.72;1384.71
89861;7.36;707.66
89862;6.08;1044.4
89863;11.49;891.97
89864;6.2;1441.68
89865;8.55;1166.13
89866;6.81;551.79
89867;8.63;948.46
89868;2.28;1350.32
89869;4.22;1234.11
89870;6.88;641.18
89871;5.27;755.53
89872;0.16;595.86
89873;10.15;1276.63
89874;0.63;1244.13
89875;2.14;238.72
89876;4.1;1189.32
89877;4.92;754.93
89878;3.88;1034.8
89879;9.24;380.08
89880;3.17;768.28
89881;5.84;254.11
89882;3.96;927.42
89883;9.53;1400.83
89884;2.13;1099.45
89885;9.16;826.57
89886;0.82;1198.44
89887;8.12;1349.86
89888;3.39;742.25
89889;8.67;1412.78
89890;7.58;1393.21
89891;3.3;1491.89
89892;3.07;616.99
89893;8.95;961.19
89894;6.87;633.56
89895;8.15;389.65
89896;11.31;806.93
89897;6.61;849.13
89898;0.63;597.44
89899;5.1;386.11
89900;1.01;1125.74
89901;9.94;837.9
89902;5.34;1473.37
89903;8.5;189.76
89904;2.69;1294.35
89905;2.67;1082.07
89906;1.23;370.92
89907;7.74;1050.22
89908;11.79;1496.0
89909;1.8;564.83
89910;1.5;599.35
89911;9.64;1237.95
89912;10.59;441.22
89913;3.5;1304.22
89914;9.67;259.31
89915;4.88;269.35
89916;0.23;927.35
89917;5.78;1332.94
89918;0.83;895.41
89919;8.87;715.69
89920;9.34;608.51
89921;6.3;181.67
89922;7.58;1092.34
89923;7.35;802.15
89924;2.7;957.06
89925;7.2;478.21
89926;7.67;1369.36
89927;6.05;1299.05
89928;6.29;922.32
89929;5.73;245.32
89930;7.65;255.57
89931;3.93;1265.49
89932;7.26;308.55
89933;0.48;1369.25
89934;2.39;711.11
89935;9.42;545.36
89936;1.01;832.85
89937;11.03;317.65
89938;0.22;790.41
89939;3.61;861.05
89940;6.53;384.71
89941;7.19;940.96
89942;10.56;970.75
89943;3.86;279.19
89944;11.26;672.92
89945;4.75;713.48
89946;3.55;1086.72
89947;0.73;971.16
89948;8.24;1265.34
89949;6.98;1100.08
89950;10.01;1198.29
89951;8.1;1286.62
89952;8.01;741.05
89953;9.91;1098.18
89954;2.11;312.56
89955;2.87;760.3
89956;5.63;326.5
89957;1.57;1027.51
89958;3.26;935.59
89959;8.52;1383.02
89960;10.29;996.06
89961;0.8;463.13
89962;0.9;693.55
89963;1.76;1386.59
89964;1.3;821.36
89965;3.96;1370.73
89966;0.06;1014.91
89967;9.75;521.5
89968;10.14;722.39
89969;2.67;383.66
89970;2.97;1186.04
89971;0.28;1418.0
89972;8.28;695.9
89973;6.01;1314.34
89974;3.26;861.97
89975;9.32;1192.94
89976;0.27;1216.57
89977;3.64;170.48
89978;2.06;704.47
89979;6.69;552.65
89980;6.18;420.23
89981;10.22;808.41
89982;9.4;447.39
89983;2.97;1208.72
89984;11.67;1075.84
89985;11.66;263.16
89986;4.61;467.79
89987;8.9;1119.71
89988;2.87;1422.13
89989;4.52;765.03
89990;0.02;1325.27
89991;0.8;1264.84
89992;3.69;937.66
89993;10.63;957.93
89994;4.69;405.32
89995;1.21;900.51
89996;6.28;932.41
89997;0.35;444.87
89998;9.27;564.33
89999;3.84;857.2
90000;8.29;295.88
90001;6.5;1356.34
90002;3.09;1165.03
90003;3.62;317.1
90004;4.41;544.36
90005;11.29;502.95
90006;7.44;412.58
90007;6.48;1410.52
90008;6.47;173.04
90009;1.77;1101.07
90010;11.23;273.67
90011;9.95;1306.93
90012;5.58;512.16
90013;1.87;570.87
90014;11.98;1180.28
90015;2.38;486.89
90016;6.55;943.21
90017;4.15;1131.43
90018;8.81;1321.89
90019;10.29;427.7
90020;11.79;334.91
90021;11.22;1139.09
90022;1.47;613.97
90023;7.39;901.15
90024;2.99;282.87
90025;3.46;1131.05
90026;9.51;515.05
90027;4.17;294.87
90028;0.99;489.42
90029;7.48;1350.79
90030;9.07;1019.65
90031;8.68;1020.13
90032;2.22;660.52
90033;10.86;1239.82
90034;7.19;1335.84
90035;8.66;1273.7
90036;4.82;855.95
90037;1.54;167.41
90038;5.23;1375.59
90039;1.0;1308.41
90040;8.23;1403.91
90041;9.26;1006.65
90042;11.6;690.63
90043;3.91;1139.56
90044;4.27;777.62
90045;11.0;395.52
90046;9.22;650.82
90047;1.49;271.98
90048;9.81;1468.2
90049;10.41;1009.64
90050;6.9;730.73
90051;2.86;694.55
90052;5.96;245.64
90053;11.41;1283.74
90054;0.18;996.8
90055;6.27;913.8
90056;8.79;262.3
90057;0.04;1326.74
90058;11.73;1271.31
90059;0.67;1391.93
90060;6.87;1297.63
90061;10.78;869.94
90062;2.29;606.08
90063;7.83;1176.38
90064;11.8;1229.59
90065;7.82;916.99
90066;7.74;942.09
90067;3.08;312.53
90068;5.16;364.22
90069;2.2;1000.12
90070;7.36;239.26
90071;1.79;681.52
90072;3.69;896.8
90073;3.17;363.06
90074;4.16;1180.81
90075;10.6;1274.33
90076;3.96;496.54
90077;8.43;1454.0
90078;1.12;975.99
90079;5.91;184.92
90080;7.1;1011.41
90081;7.09;630.26
90082;4.37;1144.9
90083;9.46;545.5
90084;10.76;1436.19
90085;8.35;357.3
90086;10.85;831.11
90087;0.33;1220.89
90088;2.4;1242.69
90089;11.27;1073.5
90090;1.02;426.09
90091;4.43;246.12
90092;5.53;1473.8
90093;9.03;616.23
90094;9.53;800.01
90095;5.86;899.78
90096;11.64;869.46
90097;8.15;1296.87
90098;9.0;315.77
90099;10.33;1019.69
90100;5.26;1202.05
90101;6.69;984.56
90102;3.24;1485.12
90103;0.73;772.32
90104;7.15;883.43
90105;11.46;888.99
90106;1.98;1387.38
90107;10.31;262.6
90108;10.21;185.3
90109;4.26;219.94
90110;3.31;327.73
90111;0.34;824.75
90112;7.64;243.48
90113;4.4;186.03
90114;4.55;759.25
90115;0.3;178.84
90116;5.04;663.18
90117;10.21;976.82
90118;0.16;717.01
90119;3.09;1204.98
90120;3.39;1485.91
90121;3.0;768.45
90122;8.06;986.67
90123;2.45;1450.05
90124;9.74;404.3
90125;10.74;782.05
90126;3.17;504.31
90127;8.05;1372.37
90128;7.06;976.37
90129;6.52;859.27
90130;3.62;736.8
90131;3.74;1202.43
90132;7.36;1256.81
90133;6.68;622.84
90134;7.74;463.13
90135;5.07;705.93
90136;4.27;1026.61
90137;10.61;462.96
90138;11.28;771.86
90139;5.05;1477.42
90140;3.78;518.56
90141;7.65;1204.38
90142;7.82;432.68
90143;5.76;415.21
90144;6.82;205.17
90145;6.51;832.41
90146;5.44;1169.1
90147;9.62;860.17
90148;2.31;783.85
90149;4.18;1196.11
90150;10.02;472.79
90151;0.86;912.99
90152;11.55;755.89
90153;10.93;932.09
90154;7.1;424.56
90155;5.1;390.64
90156;0.57;487.52
90157;7.23;423.61
90158;1.29;1073.93
90159;0.4;832.28
90160;7.21;571.54
90161;8.41;1485.06
90162;11.22;997.55
90163;1.4;1451.86
90164;7.01;1143.34
90165;2.76;590.85
90166;4.62;394.43
90167;1.18;1314.99
90168;3.32;877.71
90169;1.77;487.72
90170;9.94;1300.28
90171;11.39;914.99
90172;10.16;454.64
90173;7.78;1147.13
90174;2.47;300.7
90175;8.87;778.84
90176;10.99;193.08
90177;2.61;407.34
90178;9.7;714.33
90179;0.11;213.83
90180;3.92;1231.81
90181;9.48;1453.74
90182;8.8;1432.58
90183;2.58;698.6
90184;3.47;451.86
90185;7.31;975.83
90186;2.48;728.11
90187;7.06;910.52
90188;6.56;1279.6
90189;5.2;515.41
90190;5.27;1262.8
90191;0.83;192.53
90192;8.8;938.52
90193;9.23;1083.7
90194;6.31;913.09
90195;10.89;1045.87
90196;5.79;721.29
90197;0.2;1213.33
90198;11.1;265.94
90199;5.89;231.65
90200;10.23;1060.4
90201;7.33;1405.26
90202;8.23;207.11
90203;8.97;597.29
90204;5.13;199.04
90205;7.55;502.17
90206;7.39;797.24
90207;5.71;633.51
90208;4.13;201.15
90209;3.94;225.65
90210;1.3;914.16
90211;4.26;842.88
90212;1.37;257.1
90213;9.17;1457.87
90214;7.18;1136.45
90215;6.52;1178.64
90216;3.9;1482.96
90217;11.75;678.71
90218;11.4;1094.93
90219;8.92;339.97
90220;4.68;397.37
90221;8.1;1194.63
90222;2.31;1309.72
90223;5.94;1455.95
90224;10.25;663.08
90225;8.9;441.19
90226;4.69;1444.0
90227;2.14;1199.08
90228;4.03;420.2
90229;2.5;712.53
90230;6.65;1186.5
90231;8.53;701.57
90232;0.57;1069.71
90233;10.81;559.51
90234;10.82;649.1
90235;1.53;284.99
90236;7.57;829.46
90237;4.67;530.17
90238;9.09;838.12
90239;0.86;854.74
90240;6.27;876.84
90241;4.16;241.88
90242;5.99;902.75
90243;2.48;573.56
90244;3.24;1213.48
90245;10.26;581.66
90246;3.35;1298.22
90247;10.79;1169.94
90248;11.0;1188.79
90249;9.32;1017.64
90250;3.75;597.87
90251;4.99;1374.91
90252;1.17;745.48
90253;2.28;470.4
90254;0.59;609.43
90255;2.21;820.34
90256;11.58;1054.87
90257;0.2;1404.59
90258;11.04;1438.34
90259;7.49;266.55
90260;3.78;639.22
90261;0.96;253.11
90262;8.71;1307.42
90263;6.46;927.97
90264;2.57;1175.75
90265;6.98;1050.35
90266;1.29;424.93
90267;6.84;1303.71
90268;5.84;912.56
90269;1.79;211.92
90270;4.88;1220.58
90271;7.32;1213.7
90272;5.12;1359.08
90273;7.37;497.95
90274;7.48;1165.87
90275;8.59;1026.9
90276;1.15;239.41
90277;5.05;537.97
90278;4.18;701.49
90279;1.47;1325.79
90280;1.55;171.2
90281;11.41;436.13
90282;8.7;1365.87
90283;4.09;649.8
90284;3.32;178.86
90285;6.85;1171.97
90286;10.64;603.03
90287;6.19;914.65
90288;5.43;223.8
90289;2.55;1282.99
90290;9.96;987.84
90291;1.27;643.87
90292;2.56;770.31
90293;6.0;1050.07
90294;11.67;867.34
90295;0.14;449.29
90296;8.89;756.71
90297;3.08;1202.73
90298;10.64;168.55
90299;5.02;194.39
90300;7.76;706.31
90301;6.69;1395.06
90302;6.53;952.63
90303;8.41;931.99
90304;11.34;1457.84
90305;5.11;251.41
90306;5.89;617.91
90307;3.88;454.59
90308;5.2;767.63
90309;9.53;694.0
90310;11.49;1137.64
90311;11.39;956.15
90312;2.31;322.03
90313;11.77;965.59
90314;3.45;1224.0
90315;10.65;1341.21
90316;8.86;869.8
90317;1.04;1035.09
90318;4.96;640.07
90319;3.21;1364.33
90320;1.8;1383.77
90321;9.82;1372.2
90322;9.16;1258.99
90323;2.95;592.03
90324;7.87;1016.61
90325;3.72;1214.46
90326;4.62;1476.42
90327;11.77;1434.33
90328;10.21;1058.84
90329;2.29;485.07
90330;11.56;1443.0
90331;2.49;923.3
90332;0.44;182.3
90333;0.22;494.16
90334;6.08;575.95
90335;7.31;773.31
90336;10.05;697.17
90337;6.93;735.72
90338;4.45;452.89
90339;1.63;532.38
90340;9.91;1128.07
90341;3.23;1321.14
90342;4.67;1311.07
90343;6.58;287.14
90344;3.14;495.48
90345;0.92;641.95
90346;5.08;1311.07
90347;7.78;1240.64
90348;10.06;882.95
90349;7.73;1117.7
90350;8.77;883.6
90351;4.38;1327.46
90352;5.1;1072.33
90353;10.76;1483.17
90354;4.77;690.43
90355;4.94;905.88
90356;4.73;565.44
90357;4.69;1123.85
90358;6.73;1084.12
90359;8.46;167.39
90360;3.14;318.36
90361;10.85;1017.66
90362;11.35;983.15
90363;8.05;357.02
90364;11.65;556.3
90365;9.5;1258.6
90366;11.69;1341.4
90367;1.97;345.27
90368;8.45;1251.46
90369;10.57;1023.31
90370;11.6;1272.68
90371;8.81;594.87
90372;11.96;1300.24
90373;9.29;621.07
90374;11.14;577.91
90375;11.18;1248.1
90376;0.46;601.35
90377;10.22;981.58
90378;4.18;219.32
90379;2.62;1226.12
90380;3.9;572.95
90381;1.91;1231.92
90382;10.74;165.93
90383;5.22;372.16
90384;6.09;459.91
90385;6.99;436.26
90386;2.88;1226.18
90387;10.19;926.24
90388;4.42;688.88
90389;7.74;995.12
90390;9.61;341.75
90391;8.9;353.0
90392;8.41;821.4
90393;4.02;498.25
90394;6.63;1263.03
90395;11.16;1105.97
90396;8.53;966.71
90397;4.96;431.4
90398;2.2;909.95
90399;8.93;934.2
90400;1.31;479.35
90401;9.79;496.37
90402;1.74;376.54
90403;9.31;571.47
90404;7.05;595.23
90405;2.4;1222.79
90406;4.93;1031.5
90407;11.77;1078.08
90408;2.59;939.13
90409;7.08;1004.56
90410;11.18;919.29
90411;8.64;1095.94
90412;2.77;369.29
90413;8.95;528.12
90414;9.87;1010.68
90415;11.86;1163.23
90416;9.72;1308.62
90417;10.18;1383.12
90418;6.6;467.83
90419;8.0;1391.83
90420;8.44;1468.34
90421;6.2;219.78
90422;8.79;249.84
90423;9.53;905.44
90424;6.83;1216.25
90425;8.07;369.38
90426;9.11;537.56
90427;2.64;172.37
90428;3.74;534.44
90429;7.25;725.76
90430;11.14;305.53
90431;5.04;1142.82
90432;11.59;1337.08
90433;3.24;584.6
90434;11.08;585.13
90435;2.64;429.31
90436;3.94;595.24
90437;6.49;1033.02
90438;7.56;1210.12
90439;10.93;163.41
90440;1.09;1467.81
90441;3.57;1401.53
90442;10.71;464.84
90443;1.99;1085.18
90444;3.75;876.22
90445;7.8;1454.58
90446;11.33;1411.55
90447;7.09;988.51
90448;4.63;288.68
90449;11.9;256.8
90450;1.35;1172.31
90451;2.15;1443.17
90452;4.84;1252.1
90453;6.55;359.3
90454;9.08;327.77
90455;7.9;560.5
90456;5.38;670.24
90457;8.92;802.3
90458;1.87;1051.79
90459;5.53;1237.68
90460;10.0;1039.93
90461;7.01;987.9
90462;0.85;883.04
90463;6.2;1355.04
90464;7.02;1237.72
90465;7.52;409.24
90466;10.45;515.98
90467;5.21;589.68
90468;7.47;1466.02
90469;11.85;1030.44
90470;5.71;167.46
90471;1.26;1148.06
90472;3.81;1369.39
90473;4.36;504.58
90474;4.55;1257.75
90475;2.67;1301.55
90476;10.4;454.6
90477;6.34;650.96
90478;11.55;1163.69
90479;4.5;1159.85
90480;7.59;191.68
90481;11.75;955.07
90482;1.94;1096.56
90483;7.72;602.02
90484;10.22;428.24
90485;3.22;591.62
90486;3.04;252.47
90487;6.79;532.27
90488;11.24;420.27
90489;3.61;334.4
90490;3.01;429.46
90491;7.36;804.19
90492;1.53;781.92
90493;0.23;1425.86
90494;5.82;1138.27
90495;3.9;948.75
90496;0.14;750.16
90497;8.7;873.69
90498;4.51;980.5
90499;5.86;370.23
90500;4.4;531.02
90501;10.86;177.28
90502;2.33;1004.9
90503;4.84;1248.2
90504;10.66;1071.34
90505;5.44;325.57
90506;0.98;1087.7
90507;0.17;171.71
90508;2.11;563.55
90509;8.19;1376.19
90510;8.6;1070.67
90511;8.75;1070.64
90512;9.68;1032.0
90513;1.55;173.66
90514;9.76;1015.61
90515;3.72;785.88
90516;1.77;826.52
90517;8.92;482.04
90518;2.88;687.3
90519;1.25;845.55
90520;0.11;183.81
90521;1.57;1490.79
90522;9.6;1042.14
90523;11.54;1004.8
90524;0.08;473.88
90525;5.34;958.09
90526;1.71;261.79
90527;6.15;506.34
90528;8.04;1141.36
90529;7.08;939.93
90530;4.77;813.34
90531;10.78;332.88
90532;8.2;921.87
90533;7.58;1293.16
90534;5.63;1407.87
90535;7.67;267.62
90536;2.9;1147.9
90537;2.38;465.51
90538;6.1;913.98
90539;11.44;882.97
90540;9.99;1224.58
90541;1.05;712.26
90542;2.3;521.26
90543;8.41;1257.97
90544;4.57;1316.57
90545;8.92;957.71
90546;0.54;328.91
90547;1.66;531.32
90548;2.04;1305.61
90549;10.73;315.16
90550;9.84;863.99
90551;1.91;588.03
90552;11.7;463.64
90553;5.1;714.38
90554;1.78;986.81
90555;5.59;611.09
90556;5.68;932.39
90557;11.15;886.09
90558;5.04;977.1
90559;1.48;180.39
90560;11.09;759.54
90561;2.17;1035.71
90562;5.72;708.99
90563;6.86;598.79
90564;11.3;1269.0
90565;1.72;627.15
90566;3.19;981.95
90567;9.97;749.53
90568;11.48;360.05
90569;5.81;1234.61
90570;10.81;580.3
90571;0.57;829.18
90572;11.67;1082.1
90573;5.9;1273.72
90574;7.51;290.16
90575;1.1;1429.78
90576;0.32;691.35
90577;3.69;811.36
90578;6.65;1292.73
90579;1.98;888.07
90580;1.87;193.86
90581;4.35;1361.43
90582;7.03;772.84
90583;11.1;1404.27
90584;5.42;1498.07
90585;4.87;1204.94
90586;10.81;903.45
90587;2.96;652.74
90588;11.05;737.48
90589;11.89;539.41
90590;4.25;268.77
90591;6.89;1118.57
90592;7.42;1332.25
90593;2.14;507.08
90594;5.64;903.91
90595;5.76;437.74
90596;5.86;1253.71
90597;11.19;556.61
90598;3.57;1190.51
90599;4.44;1444.86
90600;2.19;1439.97
90601;10.52;422.47
90602;3.97;284.75
90603;4.27;1460.2
90604;4.54;630.59
90605;7.89;854.71
90606;9.56;667.73
90607;3.93;892.74
90608;5.87;820.1
90609;0.56;377.44
90610;2.04;367.39
90611;2.1;1173.24
90612;3.62;1491.29
90613;1.39;868.55
90614;0.99;1467.77
90615;10.73;830.36
90616;8.96;1210.57
90617;3.94;499.86
90618;5.4;648.66
90619;3.41;1259.63
90620;3.85;974.29
90621;5.92;483.51
90622;0.7;1082.56
90623;4.43;778.14
90624;3.68;677.46
90625;1.35;388.31
90626;7.73;994.75
90627;1.66;759.28
90628;5.85;1289.52
90629;2.43;1431.7
90630;9.45;1489.27
90631;6.49;1337.48
90632;11.42;1064.66
90633;1.14;451.65
90634;10.75;1189.66
90635;2.58;1232.74
90636;7.81;1115.07
90637;4.57;354.05
90638;2.03;1046.08
90639;8.25;943.62
90640;6.59;1413.48
90641;2.67;451.1
90642;4.94;1042.67
90643;3.2;1157.37
90644;1.43;595.19
90645;2.55;775.74
90646;8.03;741.99
90647;11.85;1143.18
90648;6.14;627.67
90649;10.75;1114.55
90650;3.42;661.31
90651;3.56;499.98
90652;9.03;477.16
90653;11.87;901.13
90654;6.23;184.87
90655;8.13;780.83
90656;8.35;1023.73
90657;10.55;959.11
90658;2.36;1343.34
90659;5.54;712.14
90660;3.52;1036.96
90661;8.32;1165.89
90662;1.36;827.24
90663;3.21;538.72
